	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_filamentum_b1_c_filamentum_b1@contig1_713	c_filamentum_b1	c_filamentum_b1@contig1	713	806834	806932	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_714	c_filamentum_b1	c_filamentum_b1@contig1	714	807089	808930	1	C	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	MER0501686	C44	MER0501686 - family C44 non-peptidase homologues (Clostridium saccharobutylicum) [C44.UNW]#C44#{peptidase unit: 2-257}~source YP_008674319~	True	0.697	359.0	3.027e-105	Asparagine synthase [PF00733.23]; Glutamine amidotransferase domain [PF13537.8]; Glutamine amidotransferase domain [PF13522.8]; Aluminium induced protein [PF12481.10]		0
c_filamentum_b1_c_filamentum_b1@contig1_715	c_filamentum_b1	c_filamentum_b1@contig1	715	809131	810432	1	C	K00003	homoserine dehydrogenase [EC:1.1.1.3]								Homoserine dehydrogenase [PF00742.21]; Homoserine dehydrogenase, NAD binding domain [PF03447.18]; ACT domain [PF01842.27]		0
c_filamentum_b1_c_filamentum_b1@contig1_716	c_filamentum_b1	c_filamentum_b1@contig1	716	810525	811025	-1	C	K03594	bacterioferritin [EC:1.16.3.1]								Rubrerythrin [PF02915.19]; Ferritin-like domain [PF00210.26]		0
c_filamentum_b1_c_filamentum_b1@contig1_717	c_filamentum_b1	c_filamentum_b1@contig1	717	811188	811853	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_718	c_filamentum_b1	c_filamentum_b1@contig1	718	812026	812442	1	D										Protein of unknown function (DUF3785) [PF12653.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_719	c_filamentum_b1	c_filamentum_b1@contig1	719	812780	813445	1	C	K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]								Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD [PF00160.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_720	c_filamentum_b1	c_filamentum_b1@contig1	720	813544	814056	-1	D			MER0738786	C82A	MER0738786 - subfamily C82A non-peptidase homologues (Clostridium sp. CAG:221) [C82.UNA]#C82A#{peptidase unit: 72-166}~source R6FMN6~	False	0.802	159.0	2.404e-43			0
c_filamentum_b1_c_filamentum_b1@contig1_721	c_filamentum_b1	c_filamentum_b1@contig1	721	814229	814522	1	D										ATP cone domain [PF03477.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_722	c_filamentum_b1	c_filamentum_b1@contig1	722	814697	815503	1	C	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]								haloacid dehalogenase-like hydrolase [PF08282.14]; Sucrose-6F-phosphate phosphohydrolase [PF05116.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_723	c_filamentum_b1	c_filamentum_b1@contig1	723	815572	815898	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_724	c_filamentum_b1	c_filamentum_b1@contig1	724	816082	816996	1	C	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]								Homoserine O-succinyltransferase [PF04204.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_725	c_filamentum_b1	c_filamentum_b1@contig1	725	817429	819297	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]								Anaerobic ribonucleoside-triphosphate reductase [PF13597.8]; ATP cone domain [PF03477.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_726	c_filamentum_b1	c_filamentum_b1@contig1	726	819968	821800	1	C	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]								Reverse transcriptase (RNA-dependent DNA polymerase) [PF00078.29]		0
c_filamentum_b1_c_filamentum_b1@contig1_727	c_filamentum_b1	c_filamentum_b1@contig1	727	821917	822195	1	D										Anaerobic ribonucleoside-triphosphate reductase [PF13597.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_728	c_filamentum_b1	c_filamentum_b1@contig1	728	822433	822780	1	C	K07496	putative transposase								Putative transposase DNA-binding domain [PF07282.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_729	c_filamentum_b1	c_filamentum_b1@contig1	729	822922	823419	1	C	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]								4Fe-4S single cluster domain [PF13353.8]; Radical SAM superfamily [PF04055.23]; 4Fe-4S single cluster domain [PF13394.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_730	c_filamentum_b1	c_filamentum_b1@contig1	730	823486	824247	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_731	c_filamentum_b1	c_filamentum_b1@contig1	731	824468	825619	1	C	K02492	glutamyl-tRNA reductase [EC:1.2.1.70]								Glutamyl-tRNAGlu reductase, N-terminal domain [PF05201.17]; Shikimate / quinate 5-dehydrogenase [PF01488.22]; Glutamyl-tRNAGlu reductase, dimerisation domain [PF00745.22]		0
c_filamentum_b1_c_filamentum_b1@contig1_732	c_filamentum_b1	c_filamentum_b1@contig1	732	825580	826260	1	D										Putative NAD(P)-binding [PF13241.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_733	c_filamentum_b1	c_filamentum_b1@contig1	733	826266	827138	1	C	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]								Porphobilinogen deaminase, dipyromethane cofactor binding domain [PF01379.22]; Porphobilinogen deaminase, C-terminal domain [PF03900.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_734	c_filamentum_b1	c_filamentum_b1@contig1	734	827167	828648	1	C	K13542	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]								Tetrapyrrole (Corrin/Porphyrin) Methylases [PF00590.22]; Uroporphyrinogen-III synthase HemD [PF02602.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_735	c_filamentum_b1	c_filamentum_b1@contig1	735	828641	829615	1	C	K01698	porphobilinogen synthase [EC:4.2.1.24]								Delta-aminolevulinic acid dehydratase [PF00490.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_736	c_filamentum_b1	c_filamentum_b1@contig1	736	829615	830889	1	C	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]								Aminotransferase class-III [PF00202.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_737	c_filamentum_b1	c_filamentum_b1@contig1	737	831043	831831	1	C	K02190	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]								Cobalt chelatase (CbiK) [PF06180.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_738	c_filamentum_b1	c_filamentum_b1@contig1	738	832006	832959	1	C	K02016	iron complex transport system substrate-binding protein								Periplasmic binding protein [PF01497.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_739	c_filamentum_b1	c_filamentum_b1@contig1	739	832988	834001	1	C	K02015	iron complex transport system permease protein								FecCD transport family [PF01032.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_740	c_filamentum_b1	c_filamentum_b1@contig1	740	833991	834974	1	C	K23182	ferric citrate transport system permease protein								FecCD transport family [PF01032.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_741	c_filamentum_b1	c_filamentum_b1@contig1	741	835054	835824	1	C	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]								ABC transporter [PF00005.29]; RecF/RecN/SMC N terminal domain [PF02463.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_742	c_filamentum_b1	c_filamentum_b1@contig1	742	835998	836651	-1	D										FBP C-terminal treble-clef zinc-finger [PF16571.7]; Elongation factor G-binding protein, N-terminal [PF07299.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_743	c_filamentum_b1	c_filamentum_b1@contig1	743	836841	837119	-1	D										Mor transcription activator family [PF08765.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_744	c_filamentum_b1	c_filamentum_b1@contig1	744	837606	838382	1	C	K02598	nitrite transporter								Formate/nitrite transporter [PF01226.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_745	c_filamentum_b1	c_filamentum_b1@contig1	745	838545	838730	1	C	K05337	ferredoxin								4Fe-4S single cluster domain of Ferredoxin I [PF13370.8]; 4Fe-4S single cluster domain [PF13459.8]; 4Fe-4S dicluster domain [PF14697.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_746	c_filamentum_b1	c_filamentum_b1@contig1	746	838763	838936	1	D										BFD-like [2Fe-2S] binding domain [PF04324.17]; Sarcosine oxidase A3 domain [PF17806.3]		0
c_filamentum_b1_c_filamentum_b1@contig1_747	c_filamentum_b1	c_filamentum_b1@contig1	747	838985	840010	-1	C	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]								Amino-transferase class IV [PF01063.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_748	c_filamentum_b1	c_filamentum_b1@contig1	748	840236	840613	1	C	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]								Endoribonuclease L-PSP [PF01042.23]; YjgF/chorismate_mutase-like, putative endoribonuclease [PF14588.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_749	c_filamentum_b1	c_filamentum_b1@contig1	749	840769	841824	1	C	K11069	spermidine/putrescine transport system substrate-binding protein								Bacterial extracellular solute-binding protein [PF13343.8]; Bacterial extracellular solute-binding protein [PF13416.8]; Bacterial extracellular solute-binding protein [PF13531.8]; Bacterial extracellular solute-binding protein [PF01547.27]; Hypothetical lipoprotein (MG045 family) [PF02030.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_750	c_filamentum_b1	c_filamentum_b1@contig1	750	841986	842966	1	D										Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.23]; Periplasmic binding protein-like domain [PF13377.8]; Periplasmic binding protein domain [PF13407.8]; Bacterial regulatory proteins, lacI family [PF00356.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_751	c_filamentum_b1	c_filamentum_b1@contig1	751	843141	844598	1	C	K02810	sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]								Phosphotransferase system, EIIC [PF02378.20]; phosphotransferase system, EIIB [PF00367.22]		0
c_filamentum_b1_c_filamentum_b1@contig1_752	c_filamentum_b1	c_filamentum_b1@contig1	752	844695	846167	1	C	K01193	beta-fructofuranosidase [EC:3.2.1.26]								Glycosyl hydrolases family 32 N-terminal domain [PF00251.22]; Glycosyl hydrolases family 32 C terminal [PF08244.14]; Glycosyl hydrolases family 43 [PF04616.16]	GH32 invertase (EC 3.2.1.26); endo-inulinase (EC 3.2.1.7); beta-2,6-fructan 6-levanbiohydrolase (EC 3.2.1.64); endo-levanase (EC 3.2.1.65); exo-inulinase (EC 3.2.1.80); fructan beta-(2,1)-fructosidase/1-exohydrolase (EC 3.2.1.153); fructan beta-(2,6)-fructosidase/6-exohydrolase (EC 3.2.1.154); sucrose:sucrose 1-fructosyltransferase (EC 2.4.1.99); fructan:fructan 1-fructosyltransferase (EC 2.4.1.100); sucrose:fructan 6-fructosyltransferase (EC 2.4.1.10); fructan:fructan 6G-fructosyltransferase (EC 2.4.1.243); levan fructosyltransferase (EC 2.4.1.-); [retaining] sucrose:sucrose 6-fructosyltransferase (6-SST) (EC 2.4.1.-); cycloinulo-oligosaccharide fructanotransferase (EC 2.4.1.-) [GH32]	0
c_filamentum_b1_c_filamentum_b1@contig1_753	c_filamentum_b1	c_filamentum_b1@contig1	753	846325	846882	1	D										Protein of unknown function (DUF3867) [PF12983.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_754	c_filamentum_b1	c_filamentum_b1@contig1	754	847097	848653	1	D										ABC transporter [PF00005.29]; ABC transporter [PF12848.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_755	c_filamentum_b1	c_filamentum_b1@contig1	755	848788	849120	1	D										Multicopper oxidase [PF07731.16]		0
c_filamentum_b1_c_filamentum_b1@contig1_756	c_filamentum_b1	c_filamentum_b1@contig1	756	849362	850015	1	D										Probable zinc-ribbon domain [PF13451.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_757	c_filamentum_b1	c_filamentum_b1@contig1	757	850101	850478	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_758	c_filamentum_b1	c_filamentum_b1@contig1	758	850658	850924	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_759	c_filamentum_b1	c_filamentum_b1@contig1	759	850987	852213	-1	C	K20444	O-antigen biosynthesis protein [EC:2.4.1.-]								Glycosyltransferase like family 2 [PF13641.8]; Glycosyl transferase family 2 [PF00535.28]; Glycosyltransferase like family 2 [PF10111.11]	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-) [GT2_Glycos_transf_2]	0
c_filamentum_b1_c_filamentum_b1@contig1_760	c_filamentum_b1	c_filamentum_b1@contig1	760	852382	852876	-1	C	K21908	membrane protein HdeD								Short repeat of unknown function (DUF308) [PF03729.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_761	c_filamentum_b1	c_filamentum_b1@contig1	761	853211	853462	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_762	c_filamentum_b1	c_filamentum_b1@contig1	762	853496	853927	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_763	c_filamentum_b1	c_filamentum_b1@contig1	763	854336	854497	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_764	c_filamentum_b1	c_filamentum_b1@contig1	764	855082	856395	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_765	c_filamentum_b1	c_filamentum_b1@contig1	765	856604	857065	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_766	c_filamentum_b1	c_filamentum_b1@contig1	766	857106	859193	1	C	K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.24]		0
c_filamentum_b1_c_filamentum_b1@contig1_767	c_filamentum_b1	c_filamentum_b1@contig1	767	859199	860095	1	C	K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.24]		0
c_filamentum_b1_c_filamentum_b1@contig1_768	c_filamentum_b1	c_filamentum_b1@contig1	768	860113	861195	1	C	K10112	multiple sugar transport system ATP-binding protein								ABC transporter [PF00005.29]; MalK OB fold domain [PF17912.3]		0
c_filamentum_b1_c_filamentum_b1@contig1_769	c_filamentum_b1	c_filamentum_b1@contig1	769	861409	863031	1	C	K03324	phosphate:Na+ symporter								Na+/Pi-cotransporter [PF02690.17]; PhoU domain [PF01895.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_770	c_filamentum_b1	c_filamentum_b1@contig1	770	863110	863490	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_771	c_filamentum_b1	c_filamentum_b1@contig1	771	863417	864253	-1	D										Patatin-like phospholipase [PF01734.24]		0
c_filamentum_b1_c_filamentum_b1@contig1_772	c_filamentum_b1	c_filamentum_b1@contig1	772	864371	864754	1	D										zinc-ribbon family [PF17032.7]		0
c_filamentum_b1_c_filamentum_b1@contig1_773	c_filamentum_b1	c_filamentum_b1@contig1	773	864969	865985	1	C	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	MER1238327	M15B	MER1238327 - subfamily M15B unassigned peptidases (Clostridium disporicum) [M15.UPB]#M15B#{peptidase unit: 198-334}~source CUO61665~	False	0.927	268.0	3.4380000000000003e-78	D-alanyl-D-alanine carboxypeptidase [PF02557.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_774	c_filamentum_b1	c_filamentum_b1@contig1	774	866076	866495	1	D										TM2 domain [PF05154.18]; Double zinc ribbon [PF12773.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_775	c_filamentum_b1	c_filamentum_b1@contig1	775	866662	866781	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_776	c_filamentum_b1	c_filamentum_b1@contig1	776	866921	867343	1	C	K09936	bacterial/archaeal transporter family-2 protein								Putative inner membrane exporter, YdcZ [PF04657.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_777	c_filamentum_b1	c_filamentum_b1@contig1	777	867357	867812	1	C	K09936	bacterial/archaeal transporter family-2 protein								Putative inner membrane exporter, YdcZ [PF04657.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_778	c_filamentum_b1	c_filamentum_b1@contig1	778	868085	868849	1	D										DeoR C terminal sensor domain [PF00455.24]; DeoR-like helix-turn-helix domain [PF08220.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_779	c_filamentum_b1	c_filamentum_b1@contig1	779	868865	869647	1	C	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]								haloacid dehalogenase-like hydrolase [PF08282.14]; Sucrose-6F-phosphate phosphohydrolase [PF05116.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_780	c_filamentum_b1	c_filamentum_b1@contig1	780	869944	872262	1	C	K12952	cation-transporting P-type ATPase E [EC:7.2.2.-]								E1-E2 ATPase [PF00122.22]; haloacid dehalogenase-like hydrolase [PF00702.28]		0
c_filamentum_b1_c_filamentum_b1@contig1_781	c_filamentum_b1	c_filamentum_b1@contig1	781	872351	872929	-1	C	K06334	spore coat protein JC								Manganese containing catalase [PF05067.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_782	c_filamentum_b1	c_filamentum_b1@contig1	782	872933	873196	-1	C	K06333	spore coat protein JB								CotJB protein [PF12652.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_783	c_filamentum_b1	c_filamentum_b1@contig1	783	873189	873467	-1	D										Spore coat associated protein JA (CotJA) [PF11007.10]		0
c_filamentum_b1_c_filamentum_b1@contig1_784	c_filamentum_b1	c_filamentum_b1@contig1	784	873546	873701	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_785	c_filamentum_b1	c_filamentum_b1@contig1	785	873938	874627	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_786	c_filamentum_b1	c_filamentum_b1@contig1	786	874642	875082	1	C	K03312	glutamate:Na+ symporter, ESS family								Sodium/glutamate symporter [PF03616.16]		0
c_filamentum_b1_c_filamentum_b1@contig1_787	c_filamentum_b1	c_filamentum_b1@contig1	787	875150	876364	1	C	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	MER0402730	M20B	MER0402730 - peptidase T (Clostridium celatum) [M20.003]#M20B#{peptidase unit: 15-404}~source ZP_19299206~	True	0.878	712.0	1.948e-230	Peptidase family M20/M25/M40 [PF01546.30]		0
c_filamentum_b1_c_filamentum_b1@contig1_788	c_filamentum_b1	c_filamentum_b1@contig1	788	876567	877121	1	C	K07038	inner membrane protein								LexA-binding, inner membrane-associated putative hydrolase [PF04307.16]		0
c_filamentum_b1_c_filamentum_b1@contig1_789	c_filamentum_b1	c_filamentum_b1@contig1	789	877153	878550	1	D										FAD binding domain [PF01565.25]; Berberine and berberine like [PF08031.14]	AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-) [AA7]	0
c_filamentum_b1_c_filamentum_b1@contig1_790	c_filamentum_b1	c_filamentum_b1@contig1	790	878789	879370	1	D										twin BRCT domain [PF12738.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_791	c_filamentum_b1	c_filamentum_b1@contig1	791	879403	880197	1	C	K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]								PHP domain [PF02811.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_792	c_filamentum_b1	c_filamentum_b1@contig1	792	880222	880950	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_793	c_filamentum_b1	c_filamentum_b1@contig1	793	881070	881945	1	C	K14058	tRNA 2-thiocytidine biosynthesis protein TtcA								PP-loop family [PF01171.22]; tRNA methyl transferase [PF03054.18]; Phosphoadenosine phosphosulfate reductase family [PF01507.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_794	c_filamentum_b1	c_filamentum_b1@contig1	794	882004	882114	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_795	c_filamentum_b1	c_filamentum_b1@contig1	795	882247	882435	1	D										Domain of unknown function (DUF4250) [PF14056.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_796	c_filamentum_b1	c_filamentum_b1@contig1	796	882473	882580	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_797	c_filamentum_b1	c_filamentum_b1@contig1	797	882692	884056	1	C	K03327	multidrug resistance protein, MATE family								MatE [PF01554.20]; Lipid II flippase MurJ [PF03023.16]; Polysaccharide biosynthesis C-terminal domain [PF14667.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_798	c_filamentum_b1	c_filamentum_b1@contig1	798	884113	884832	-1	C	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]								Polysaccharide deacetylase [PF01522.23]	CE4 acetyl xylan esterase (EC 3.1.1.72); chitin deacetylase (EC 3.5.1.41); chitooligosaccharide deacetylase (EC 3.5.1.-); peptidoglycan GlcNAc deacetylase (EC 3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC 3.5.1.-). [CE4]	0
c_filamentum_b1_c_filamentum_b1@contig1_799	c_filamentum_b1	c_filamentum_b1@contig1	799	885139	886428	1	C	K02824	uracil permease								Permease family [PF00860.22]; Sulfate permease family [PF00916.22]		0
c_filamentum_b1_c_filamentum_b1@contig1_800	c_filamentum_b1	c_filamentum_b1@contig1	800	886570	887340	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_801	c_filamentum_b1	c_filamentum_b1@contig1	801	887450	887890	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]								dUTPase [PF00692.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_802	c_filamentum_b1	c_filamentum_b1@contig1	802	888032	888655	1	C	K07130	arylformamidase [EC:3.5.1.9]								Putative cyclase [PF04199.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_803	c_filamentum_b1	c_filamentum_b1@contig1	803	888709	889437	-1	C	K07010	putative glutamine amidotransferase	MER0030042	C26	MER0030042 - family C26 unassigned peptidases (Thermoanaerobacter tengcongensis) [C26.UPW]#C26#{peptidase unit: 1-245}~source AAM25818~	False	0.484	216.0	5.395e-62	Peptidase C26 [PF07722.15]; Glutamine amidotransferase class-I [PF00117.30]		0
c_filamentum_b1_c_filamentum_b1@contig1_804	c_filamentum_b1	c_filamentum_b1@contig1	804	890077	890439	1	C	K07450	putative resolvase								Resolvase, N terminal domain [PF00239.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_805	c_filamentum_b1	c_filamentum_b1@contig1	805	890525	891538	1	C	K07496	putative transposase								Putative transposase DNA-binding domain [PF07282.13]; Probable transposase [PF01385.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_806	c_filamentum_b1	c_filamentum_b1@contig1	806	891706	892581	1	D										Radical SAM superfamily [PF04055.23]; 4Fe-4S single cluster domain [PF13394.8]; Iron-sulfur cluster-binding domain [PF13186.8]; 4Fe-4S single cluster domain [PF13353.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_807	c_filamentum_b1	c_filamentum_b1@contig1	807	892715	892861	1	D										MerR family regulatory protein [PF00376.25]; MerR HTH family regulatory protein [PF13411.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_808	c_filamentum_b1	c_filamentum_b1@contig1	808	893000	893596	1	C	K07496	putative transposase								Putative transposase DNA-binding domain [PF07282.13]; Probable transposase [PF01385.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_809	c_filamentum_b1	c_filamentum_b1@contig1	809	893620	895080	1	D			MER0093527	M03X	MER0093527 - family M3 unassigned peptidases (Enterobacter sp. 638) [M03.UPW]#M03X#{peptidase unit: 1-680}~source A4W5N6~	False	0.242	77.0	3.631e-13	Amino acid permease [PF13520.8]; Amino acid permease [PF00324.23]; Spore germination protein [PF03845.15]		0
c_filamentum_b1_c_filamentum_b1@contig1_810	c_filamentum_b1	c_filamentum_b1@contig1	810	895233	896396	1	D										AI-2E family transporter [PF01594.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_811	c_filamentum_b1	c_filamentum_b1@contig1	811	896531	896686	1	D										Probable zinc-ribbon domain [PF13451.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_812	c_filamentum_b1	c_filamentum_b1@contig1	812	896794	897633	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_813	c_filamentum_b1	c_filamentum_b1@contig1	813	897827	898606	1	D										Endonuclease/Exonuclease/phosphatase family [PF03372.25]; Endonuclease/Exonuclease/phosphatase family [PF19580.1]		0
c_filamentum_b1_c_filamentum_b1@contig1_814	c_filamentum_b1	c_filamentum_b1@contig1	814	898969	901047	1	C	K07003	uncharacterized protein								MMPL family [PF03176.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_815	c_filamentum_b1	c_filamentum_b1@contig1	815	901050	903917	1	C	K01421	putative membrane protein										0
c_filamentum_b1_c_filamentum_b1@contig1_816	c_filamentum_b1	c_filamentum_b1@contig1	816	904593	906038	1	D										Aminotransferase class I and II [PF00155.23]; Aspartate amino-transferase [PF12897.9]; Bacterial regulatory proteins, gntR family [PF00392.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_817	c_filamentum_b1	c_filamentum_b1@contig1	817	906179	907525	1	C	K03327	multidrug resistance protein, MATE family								MatE [PF01554.20]; Polysaccharide biosynthesis C-terminal domain [PF14667.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_818	c_filamentum_b1	c_filamentum_b1@contig1	818	907654	907989	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_819	c_filamentum_b1	c_filamentum_b1@contig1	819	908301	908654	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_820	c_filamentum_b1	c_filamentum_b1@contig1	820	908754	909611	-1	D										Choline/ethanolamine kinase [PF01633.22]; Phosphotransferase enzyme family [PF01636.25]		0
c_filamentum_b1_c_filamentum_b1@contig1_821	c_filamentum_b1	c_filamentum_b1@contig1	821	909724	910824	1	C	K00768	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]								Phosphoribosyltransferase [PF02277.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_822	c_filamentum_b1	c_filamentum_b1@contig1	822	910833	911369	1	C	K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]								Cobinamide kinase / cobinamide phosphate guanyltransferase [PF02283.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_823	c_filamentum_b1	c_filamentum_b1@contig1	823	911444	912214	1	C	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]								Cobalamin-5-phosphate synthase [PF02654.17]		0
